frameNumber,repetition,user0_components,user0_effectiveError,user0_delay_ms,user0_cqi,user0_frame_rate,user1_components,user1_effectiveError,user1_delay_ms,user1_cqi,user1_frame_rate,user2_components,user2_effectiveError,user2_delay_ms,user2_cqi,user2_frame_rate,user3_components,user3_effectiveError,user3_delay_ms,user3_cqi,user3_frame_rate,user4_components,user4_effectiveError,user4_delay_ms,user4_cqi,user4_frame_rate,user5_components,user5_effectiveError,user5_delay_ms,user5_cqi,user5_frame_rate,user6_components,user6_effectiveError,user6_delay_ms,user6_cqi,user6_frame_rate,user7_components,user7_effectiveError,user7_delay_ms,user7_cqi,user7_frame_rate,user8_components,user8_effectiveError,user8_delay_ms,user8_cqi,user8_frame_rate,user9_components,user9_effectiveError,user9_delay_ms,user9_cqi,user9_frame_rate,num_users,error_at_80,error_ratio
965,1,40,40582.367921,31.934048,14,120,75,510.391012,2.536021,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,505.3735511933194,4.489753554235408
966,1,40,40582.367921,25.504629,14,120,5,2215.180667,2.490581,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,561.6967206225823,3.943730817731255
967,1,5,40582.367921,18.686479,14,120,50,1042.913031,2.949545,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,610.9665231451302,3.551407817363183
968,1,45,40582.367921,12.746731,14,120,45,1068.261361,2.807071,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,638.4722426519502,3.3276194297011563
969,1,20,1629.017445,7.997693,14,120,70,699.24983,2.974086,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,669.9430246469736,3.144437507943149
970,1,55,950.276411,2.725203,14,120,15,1669.663887,2.147068,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,718.4414002997358,2.94544406656631
971,1,1,2359.817961,2.142437,14,120,25,1421.625339,5.151394,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,772.6952791638473,2.760248250216036
972,1,50,930.498414,9.926942,14,120,70,796.346819,5.327229,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,775.457198156627,2.735771409305136
973,1,10,1917.009816,8.091751,14,120,20,1288.687543,2.381559,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,709.2647115797357,2.952800426556296
974,1,50,787.41495,2.885977,14,120,15,1192.687245,2.074816,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,654.4053916015295,3.149508263333382
975,1,65,641.540988,2.753926,14,120,55,726.78928,5.697346,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,588.6295258817298,3.419866019754748
977,1,50,735.538626,2.863529,14,120,20,1118.222636,8.422048,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,415.2755081169687,4.673403116316178
979,1,1,2298.610004,2.175388,14,120,80,740.497128,5.772746,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,740.4971282136005,2.749950193168151
980,1,25,1293.137379,2.512752,14,120,65,981.789361,8.93652,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,932.4147244514118,2.281055566542588
981,1,45,1236.569107,2.217317,14,120,45,1236.569107,5.943911,13,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1066.037577600487,2.072639763193413
982,1,65,1162.724066,2.907348,14,120,75,1134.744018,2.887799,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1124.120799149394,1.998731766820245
983,1,20,1405.473938,2.360715,14,120,50,1269.797792,2.78913,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1146.8082384308766,1.974003524314735
984,1,55,1247.992808,2.540431,14,120,35,1372.418403,2.312341,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1160.5423545126564,1.9604458204460835
985,1,70,1168.608936,2.61706,14,120,10,1754.332256,2.217205,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1148.0404769543632,1.9742404830693645
986,1,5,2241.450532,2.37614,14,120,50,40582.367921,11.454665,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1113.607060832076,2.012784052083524
987,1,40,1223.4324,2.382071,14,120,15,1448.405227,2.396567,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1063.7429409713825,2.0817821387280127
988,1,40,1130.029674,2.203593,14,120,5,2174.758106,2.214461,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,992.2801071545372,2.191677622637458
989,1,50,984.371549,2.866765,14,120,80,907.216127,3.297626,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,907.2161265080326,2.346612181226466
990,1,15,1227.631879,2.067111,14,120,10,1532.043915,5.274527,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,830.4937862219696,2.525274384363798
991,1,40,856.850723,2.318128,14,120,1,2324.73402,2.403664,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,773.0153205384634,2.683972938195592
992,1,15,1237.97189,2.913838,14,120,5,2073.49795,2.480079,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,751.2171145556815,2.760184652281443
993,1,65,735.029344,5.959012,14,120,65,735.029344,2.624032,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,725.0156839114445,2.858926552695723
994,1,20,1203.67042,2.418559,14,120,70,708.388198,2.863938,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,704.1796386932036,2.9599901287061705
995,1,25,954.783828,2.356565,14,120,30,831.688216,2.281361,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,643.8656745144455,3.228821375982885
996,1,75,557.745361,2.703572,14,120,40,653.831954,5.133424,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,556.7876444954729,3.6875465949181967
997,1,80,471.560957,2.745619,14,120,70,475.817771,2.833779,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,471.56095740711976,4.416206023366307
998,1,15,1594.951838,2.353462,14,120,65,338.73029,2.757189,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,324.87753963882415,6.445098464424683
1000,1,10,1833.454689,2.264324,14,120,1,2400.739913,5.028973,14,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,212.96933668226183,10.116025858119963
1,3,60,1074.201364,2.733943,14,120,1,4783.019868,2.465155,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1061.100488322931,2.2801487265561886
2,3,55,1011.401885,2.879966,14,120,65,994.641637,6.618405,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,989.6216373193664,2.450896476038435
3,3,65,907.921377,2.648425,14,120,1,4868.105412,2.179612,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,903.3712832259092,2.697785438491063
4,3,50,844.008527,2.759127,14,120,40,875.391635,2.678513,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,799.5569401548489,3.052767880087351
6,3,55,632.486237,2.821231,14,120,1,40582.367921,52.448693,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,595.7707471135429,4.098617627299448
7,3,10,2266.99229,2.464717,14,120,25,40582.367921,44.215976,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,498.0101411686238,4.879749887979912
9,3,30,734.185133,2.069925,14,120,40,40582.367921,39.425937,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,405.1920177244018,5.974624607652211
10,3,30,714.240029,2.153489,14,120,40,40582.367921,32.526553,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,378.79753896381897,6.36532673526296
13,3,20,1289.117817,2.508159,14,120,5,40582.367921,51.14372,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,279.3813045571276,8.495223643965197
21,3,10,2259.958118,2.466338,14,120,60,40582.367921,48.110147,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,864.4303379339258,2.7945617476265534
22,3,45,964.326607,2.525163,14,120,15,40582.367921,42.743857,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,926.9438602564568,2.619933841638568
23,3,20,1482.028295,2.445763,14,120,65,40582.367921,37.003787,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,975.2927247369496,2.4874538578498835
24,3,20,1498.892707,2.192918,14,120,60,40582.367921,32.243477,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,995.669126418462,2.4448837900407816
25,3,40,1055.680845,2.064785,14,120,40,40582.367921,27.757433,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,953.7743819646896,2.5579511649973106
27,3,70,958.444027,2.970671,14,120,15,40582.367921,22.79622,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,921.0242088573272,2.64481727965842
28,3,75,923.342265,2.794984,14,120,25,40582.367921,17.63658,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,917.4248340363882,2.66206645822832
30,3,45,1177.583427,2.439689,14,120,1,40582.367921,39.560482,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,788.1536375878187,3.0766286666433444
31,3,50,1089.220531,2.982324,14,120,1,40582.367921,33.559645,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,643.0676005095643,3.728292727670254
34,3,1,3153.48886,2.153875,14,120,75,40582.367921,28.990067,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,863.1472182099614,2.626897754161102
36,3,10,2222.857411,2.319025,14,120,35,40582.367921,55.303533,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1533.6181832758232,1.5384060778306514
37,3,1,2777.268194,2.218117,14,120,5,40582.367921,50.545127,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1631.6027180632132,1.4303575284489811
40,3,75,1838.800185,2.744445,14,120,55,40582.367921,62.161284,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1822.702954290512,1.3024534506109984
41,3,30,2121.534025,2.377598,14,120,30,40582.367921,56.975935,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1898.6451981191528,1.3000396486901702
42,3,40,1973.131627,2.400441,14,120,5,40582.367921,51.134939,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1812.596291898251,1.3621409698818718
43,3,65,1691.177716,2.75009,14,120,20,40582.367921,44.451598,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1650.009664731666,1.45898730393093
44,3,70,1584.090719,2.593216,14,120,5,40582.367921,36.890785,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1503.5565293859804,1.6351294426920322
46,3,50,1616.792854,2.710567,14,120,1,40582.367921,31.133342,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1302.7822687745957,1.8994881925946128
47,3,1,3328.029489,2.094453,14,120,25,40582.367921,26.010463,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1491.4841417391042,1.6527859956275557
48,3,30,1816.331205,2.330222,14,120,35,40582.367921,21.453819,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1433.5138630675278,1.6908396006139874
49,3,20,1897.597449,2.111959,14,120,1,40582.367921,16.51348,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1414.9216615800938,1.7385223124861084
50,3,15,2101.218567,2.286605,14,120,15,40582.367921,10.777768,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1198.805826564183,2.095459083463221
53,3,70,1145.288383,2.838497,14,120,45,1381.385624,8.379231,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1117.4627963114865,2.3246032722286887
54,3,25,1905.566442,2.058413,14,120,60,1473.959123,6.161424,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1410.039746983938,1.837800706515213
55,3,30,1947.674437,2.451046,14,120,65,1578.439875,5.57276,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1517.9411534627477,1.6969409167416096
56,3,65,1609.959231,2.828939,14,120,20,2146.250909,2.158204,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1546.290858915208,1.6497775081468775
58,3,60,40582.367921,54.333673,14,120,30,1984.468164,2.107957,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1538.9444032472582,1.6399144998598276
59,3,45,40582.367921,47.205123,14,120,15,2291.392074,2.372996,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1543.1948262279743,1.6278417883774556
60,3,65,40582.367921,40.533536,14,120,20,2190.981387,2.171608,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1549.4215441440742,1.615061862907849
61,3,55,40582.367921,34.221406,14,120,55,1625.09168,9.593408,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1528.3939966931184,1.6235102309066156
62,3,25,40582.367921,29.825482,14,120,35,1766.993703,8.144775,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1502.3516216617345,1.6410551443877626
63,3,15,40582.367921,23.392976,14,120,35,1676.758544,2.06678,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1443.9800590699836,1.6881523718803872
64,3,30,40582.367921,19.04545,14,120,65,40582.367921,11.841658,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1366.6371835716077,1.7641516461235422
65,3,60,40582.367921,13.255716,14,120,55,1341.420819,5.274168,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1289.039565617452,1.8533980197990865
66,3,5,2346.290224,8.059813,14,120,20,2031.263605,2.405462,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1169.556701667222,2.006136359670367
67,3,10,2150.299852,2.488264,14,120,55,1067.195344,2.610616,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,996.3457145437724,2.324683727730211
68,3,25,1809.03061,2.324756,14,120,10,2098.166257,2.45633,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,726.8033467820273,3.1392373086733287
71,3,65,426.546873,2.566698,14,120,40,770.476429,2.829181,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,407.1553105880885,5.404995702680399
72,3,20,1805.618704,2.462448,14,120,65,519.183841,2.911806,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,495.97256279604215,4.414485541716356
74,3,70,693.616454,2.550592,14,120,40,933.352651,2.914549,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,674.6674716253823,3.241348377818171
75,3,25,1733.695195,2.34231,14,120,45,933.742444,2.843017,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,761.5350988148822,2.871068006758249
76,3,60,835.003226,2.599658,14,120,5,2186.675182,8.075587,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,795.6789942703391,2.7481876459515804
77,3,55,871.647639,2.7907,15,120,5,2182.92659,2.727489,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,813.7137003593441,2.6826715453497707
78,3,20,1792.016342,2.065218,14,120,15,1809.133962,2.099825,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,821.2777062005955,2.645695170778297
79,3,20,1791.558189,2.145944,14,120,55,911.05772,8.674602,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,852.4125160277888,2.5480135898236016
80,3,30,1198.786497,2.196635,14,120,30,1198.786497,6.488696,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,918.3125308405566,2.3719418481293246
81,3,5,2176.551146,2.308537,14,120,40,1151.990912,2.586024,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,989.841409891538,2.198888755067427
82,3,45,1180.938635,2.082111,14,120,25,1753.407076,2.147319,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1052.9116276461948,2.0663546075171446
83,3,10,1956.139809,2.351394,14,120,5,2178.985378,2.389275,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1096.1165634759784,1.987913923000159
84,3,50,1236.185652,2.690924,14,120,5,2168.924912,2.045626,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1088.6578122716849,1.9922926080873395
85,3,1,3807.767653,2.485329,14,120,30,1427.251673,2.382377,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1066.409074715708,2.0247348513144887
86,3,65,1173.699093,2.956781,14,120,40,1314.380586,2.857506,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1038.1064000834049,2.077150322996174
87,3,60,1207.040999,2.896816,14,120,1,3819.503059,2.129822,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,995.6815486673916,2.15625003223419
88,3,65,1107.790179,2.81858,14,120,10,1914.742691,2.063809,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,939.0824622679968,2.2765778531085235
89,3,40,1285.961371,2.289445,14,120,40,1285.961371,2.588972,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,869.9518133237821,2.4637468981091635
90,3,10,1910.935036,2.373988,14,120,10,1910.935036,2.460917,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,810.064121019605,2.6453974672513225
91,3,70,840.304046,2.594453,14,120,35,1281.543603,2.23911,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,750.6482965893867,2.849332508876953
92,3,50,1174.271355,2.762642,14,120,1,3834.061878,2.2556,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,712.0547230395902,3.0061535302660607
94,3,5,2119.085985,2.411891,14,120,75,707.740309,3.018156,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,699.2011348143794,3.030724464363736
95,3,5,2122.3749,2.402628,15,120,75,744.359459,2.67555,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,737.3749837580889,2.8782843834380114
96,3,55,1142.246383,2.882429,14,120,50,1196.900525,2.524953,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,774.948864915279,2.7293313014854625
97,3,75,820.903247,2.905912,14,120,30,1422.82311,8.020207,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,815.1892783585362,2.596217976650434
98,3,45,1269.239205,2.39477,14,120,5,2120.042514,3.55897,13,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,841.185339863328,2.520303687054412
99,3,15,1650.666467,2.231825,14,120,65,984.279499,8.93019,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,849.0843082833579,2.489175438471688
100,3,60,1103.957959,2.67156,14,120,20,1598.742913,2.049948,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,840.6170209063368,2.5108590677026017
101,3,55,1156.974195,2.851435,14,120,1,3796.816774,2.277682,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,846.6803662046718,2.50967356131758
102,3,20,1616.654633,2.427671,14,120,40,1310.976444,2.72343,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,858.1648194804256,2.493068971646764
103,3,20,1609.080076,2.240607,14,120,80,842.664142,3.315678,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,842.664141989158,2.540819689363873
104,3,15,1670.407671,2.390269,14,120,1,3799.289975,2.097057,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,825.6833283729452,2.609014709897428
105,3,50,1233.776314,2.863781,14,120,20,1615.562852,2.387775,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,796.1155133936375,2.709493165294608
106,3,50,1226.536357,2.536769,14,120,55,1141.271526,2.804357,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,762.7035755998647,2.834762429815577
107,3,75,751.653029,3.028021,14,120,25,1570.193484,2.306083,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,738.2369461869262,2.936052440531262
108,3,50,1211.425877,2.84251,14,120,1,3809.605942,2.215144,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,703.0633281996063,3.0800861789188487
110,3,45,1275.671338,2.969602,14,120,50,1212.608087,2.689651,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,709.2992173945926,3.047015441458889
111,3,40,1304.903793,2.469267,14,120,70,890.533677,2.992113,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,757.614041284123,2.8531980473691205
112,3,10,1895.451263,2.450199,14,120,40,1314.490981,2.643761,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,809.8189806091215,2.667761109659611
113,3,70,977.7222,2.918899,15,120,35,1375.956792,2.524166,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,859.9214832142706,2.519675410517243
114,3,50,1279.475071,2.808366,15,120,30,1477.87197,5.223321,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,907.5156052274556,2.404497942658586
117,3,1,3835.930964,2.460216,15,120,5,40582.367921,47.998303,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,974.2040587282548,2.239081291960197
118,3,70,1084.631727,2.611864,15,120,45,40582.367921,42.847404,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,994.2806304542252,2.197142804033027
122,3,50,906.835331,2.443462,15,120,10,40582.367921,42.279209,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,731.6374199780491,2.863566010793983
123,3,30,1158.245287,2.270389,15,120,55,40582.367921,32.956874,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,703.0278494294297,2.9844178552315963
124,3,70,701.980921,2.992386,15,120,5,40582.367921,26.526199,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,685.1843911099977,3.0859027895876787
127,3,5,2143.23989,2.198768,15,120,60,40582.367921,43.765782,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,621.162043631434,3.450371625388204
129,3,45,848.877508,2.110152,15,120,20,40582.367921,56.080887,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,533.4645289929992,4.004696458384356
130,3,20,1463.920219,2.058605,15,120,5,40582.367921,50.106674,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,498.7571205743696,4.294684219823263
131,3,15,1598.759438,2.504844,15,120,80,40582.367921,45.235644,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,449.3185882712613,4.762404595872018
132,3,45,791.915429,2.461895,15,120,5,40582.367921,36.254937,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,406.783863070596,5.247996836476033
135,3,75,316.427556,2.922838,15,120,35,40582.367921,48.130008,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,309.9130086490516,6.8152837323810616
136,3,65,377.404062,2.663238,15,120,25,40582.367921,42.394386,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,338.17790049680553,6.267373281364219
137,3,35,941.271136,2.381174,15,120,20,40582.367921,38.026673,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,327.6880589254903,6.396622822126789
140,3,70,362.009395,2.766799,15,120,5,40582.367921,43.82774,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,348.80674634129525,6.007569414137576
141,3,75,396.588499,2.664454,15,120,60,40582.367921,38.925522,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,392.1364942605082,5.364157105162406
143,3,65,530.663389,3.446786,15,120,20,40582.367921,47.870009,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,499.4546071209174,4.253299434910508
144,3,15,1662.258119,2.146768,15,120,30,40582.367921,41.854781,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,560.979047986468,3.836292311305612
145,3,50,6604.532663,2.438738,15,120,5,40582.367921,36.18665,11,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5696.024938689856,2.196524981294935
147,3,70,949.87348,2.624361,15,120,65,40582.367921,48.160301,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,914.7806280082124,2.0013356559937927
148,3,70,801.963044,2.804429,15,120,10,40582.367921,43.236755,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,764.2386301798543,2.342498611762155
151,3,15,1056.165664,2.281458,15,120,80,40582.367921,64.57604,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,499.412149001788,3.4132279533175964
